"policy_id","adopted_year","state_id"
"drugs_boehmke_statrapag",1979,"RI"
"drugs_boehmke_zeroto",1990,"RI"
"drugs_marijuana_decriminalizati",2013,"RI"
"drugs_medical_marijuan",2006,"RI"
"drugs_smoking_ban_restaurant",2005,"RI"
"drugs_smoking_ban_workplace",2005,"RI"
"drugtest",1987,"RI"
"dui",2000,"RI"
"dui08",2000,"RI"
"earned_income_taxcredi",1988,"RI"
"education_corporal_punishment_b",1977,"RI"
"education_teacher_cert_elementa",1932,"RI"
"education_teacher_cert_h",1932,"RI"
"edutv",1955,"RI"
"elecdereg",1996,"RI"
"electronictransactionsact",2000,"RI"
"emergencymanagementassistancecompact",1997,"RI"
"enforcementofforeignjudgmentsact",1984,"RI"
"englic",1938,"RI"
"enterzone",1991,"RI"
"environment_air_pollution_contr",1966,"RI"
"environment_ca_car_emissions_st",2005,"RI"
"environment_electronic_wast",2008,"RI"
"environment_ghg_ca",2007,"RI"
"environment_publicbenefit_fund",1996,"RI"
"equalpay",1946,"RI"
"estate_ta",2009,"RI"
"ewaste",2008,"RI"
"expsta",1888,"RI"
"facsimilesignaturesofpublicofficials",1967,"RI"
"fairemp",1949,"RI"
"fairtrade",1936,"RI"
"famlim",1992,"RI"
"fetalhomic",1994,"RI"
"fhpub",1952,"RI"
"filmtaxcredit",2005,"RI"
"fish",1879,"RI"
"foia",1979,"RI"
"foreignmoneyclaimsact",2010,"RI"
"forest",1909,"RI"
"fraudulenttransferact1984",1986,"RI"
"fundslife",1977,"RI"
"fundslifehea",1994,"RI"
"furlough",1976,"RI"
"furprog",1976,"RI"
"gambling_casino",1992,"RI"
"gambling_lottery_adoptio",1974,"RI"
"gastax",1925,"RI"
"gay_employment_discrim_genderi",2001,"RI"
"gayhate",1997,"RI"
"gayrights_ban_sodom",1962,"RI"
"gayrights_civilunion",2011,"RI"
"gayrights_hatecrime",2012,"RI"
"gdl",1998,"RI"
"gender_disc_laws_post196",1971,"RI"
"genderrights_era_ratificatio",1972,"RI"
"genderrights_gender_equal_pa",1946,"RI"
"genderrights_nofault_divorc",1975,"RI"
"genderrights_state_era",1986,"RI"
"gilaw",2001,"RI"
"goodsam911",2012,"RI"
"grandvist",1981,"RI"
"guncontrl_bc_private_handgu",1959,"RI"
"guncontrl_bc_private_rifl",1990,"RI"
"guncontrl_waitperiod_handgu",1935,"RI"
"guncontrol_licenses_dealer",1959,"RI"
"hatecrime",1982,"RI"
"hatecrimes",1982,"RI"
"hazing",1986,"RI"
"helmetlaw_17",1992,"RI"
"helmetlaw_learn",1992,"RI"
"helmetlaw_pass",1980,"RI"
"higissue",1992,"RI"
"higrenew",1992,"RI"
"hiport",1991,"RI"
"hiprecon",1992,"RI"
"hmomod1",1983,"RI"
"hmomod2",1995,"RI"
"homerul",1951,"RI"
"hostliability",1998,"RI"
"humantraffic",2007,"RI"
"humrel",1949,"RI"
"hwyagen",1896,"RI"
"idas",1997,"RI"
"ide",1997,"RI"
"identitytheft",1999,"RI"
"idtheft",2000,"RI"
"imcontsub",1974,"RI"
"imitcontsub",1974,"RI"
"indgaming",1994,"RI"
"indlimit",1992,"RI"
"infanthear",1992,"RI"
"infconsent",1982,"RI"
"infertility",1989,"RI"
"insandefref",1979,"RI"
"insanity",1979,"RI"
"insprivate",1983,"RI"
"inspublic",1981,"RI"
"interstatecompactforadultoffendersupervision",2002,"RI"
"interstatecompactforjuveniles",1957,"RI"
"interstatecompactoneducationalopportunityformilitarychildren",2008,"RI"
"interstatecompactonindustrialized/modularbuildings",1990,"RI"
"interstateenforcementofdomesticviolenceprotectionordersact",2006,"RI"
"interstatefamilysupportact19921996",1997,"RI"
"interstatefamilysupportact2001",2006,"RI"
"interstatefamilysupportactamendments2008",2011,"RI"
"interstateinsuranceproductregulationcompact",2004,"RI"
"interstatelibrarycompact",1963,"RI"
"juvct",1915,"RI"
"juvisup",1957,"RI"
"keg_reg",2002,"RI"
"kidhelmet",1996,"RI"
"labor_age_discriminatio",1956,"RI"
"labor_collective_bargaining_sta",1967,"RI"
"labor_collective_bargaining_tea",1967,"RI"
"labor_minimumwage_me",1945,"RI"
"labor_minwage_abovefe",1974,"RI"
"labor_prevailing_wage_la",1935,"RI"
"labor_relations_wagne",1941,"RI"
"labor_state_ada_accomodat",1986,"RI"
"labor_state_ada_antidiscri",1973,"RI"
"labor_state_disability_insuranc",1945,"RI"
"labor_state_retirement_syste",1936,"RI"
"laborag",1887,"RI"
"legresea",1907,"RI"
"lemon",1984,"RI"
"libext",1907,"RI"
"licenses_accountant",1906,"RI"
"limitedpartnership1976",1985,"RI"
"lott",1974,"RI"
"mailreg",1995,"RI"
"manclin",1994,"RI"
"medicaid_stateadoptio",1966,"RI"
"medmar",2006,"RI"
"meganslaw",1996,"RI"
"merit",1939,"RI"
"miglab",1959,"RI"
"minfine",1982,"RI"
"minwage",1937,"RI"
"mlda21",1984,"RI"
"mntlhlth",1957,"RI"
"modelmandatorydispositionofdetainersact",1975,"RI"
"modelrealestatetime_shareact",1984,"RI"
"mothersaid",1923,"RI"
"mothpen",1923,"RI"
"motorhelm",1967,"RI"
"motorvoter",1995,"RI"
"mprisdm",1994,"RI"
"multistatelotteryagreement",1988,"RI"
"nationalpopularvoteinterstatecompact",2013,"RI"
"netmeter",1998,"RI"
"netmeter_yearadopted",2006,"RI"
"newenglandcorrectionscompact",1960,"RI"
"newenglandhighereducationcompact",1980,"RI"
"newenglandinterstatewaterpollutioncontrolcompact",1947,"RI"
"newenglandpolicecompact",1965,"RI"
"newenglandradiologicalhealthprotectioncompact",1967,"RI"
"northeasterninterstateforestfireprotectioncompact",1956,"RI"
"nrmlsch",1852,"RI"
"nrslic",1912,"RI"
"offwmh",1994,"RI"
"oldagea",1936,"RI"
"opencont",2000,"RI"
"parconsent",1982,"RI"
"parentageact1973",1983,"RI"
"parksys",1904,"RI"
"parolesup",1937,"RI"
"pdrugmon",1979,"RI"
"personaltax_yearadopted",2006,"RI"
"pestcomp",1999,"RI"
"pharmlic",1875,"RI"
"physreq",1984,"RI"
"pldvpag",1938,"RI"
"postdna",2002,"RI"
"postvia",1975,"RI"
"pre20wk",1997,"RI"
"premaritalagreementact",1987,"RI"
"prescdrug",1978,"RI"
"primaryenforce_minor",1993,"RI"
"prob",1951,"RI"
"prudentinvestoract",1996,"RI"
"prudentmanagementofinstitutionalfundsact",2009,"RI"
"pubbenefits_yearadopted",1996,"RI"
"pubbrefeed",1998,"RI"
"pubcamfun",1973,"RI"
"pubhouen",1935,"RI"
"r_d_tax_credit",1994,"RI"
"race_boehmke_fhpu",1952,"RI"
"race_disc_publicaccom_agenc",1952,"RI"
"race_fair_employmen",1965,"RI"
"race_fair_housing_owne",1965,"RI"
"racialpro",2000,"RI"
"rackact",1979,"RI"
"rapeshield",1979,"RI"
"recipsup",1951,"RI"
"refuseserv",1989,"RI"
"regulation_bicycle_helmet",1996,"RI"
"regulation_boehmke_cogrowma",1988,"RI"
"regulation_boehmke_grandvis",1981,"RI"
"regulation_boehmke_livingwil",1991,"RI"
"regulation_boehmke_shiel",1971,"RI"
"regulation_hate_crime",1982,"RI"
"regulation_homerul",1951,"RI"
"regulation_mandatory_seatbelt",1991,"RI"
"regulation_motorcycle_helmet",1967,"RI"
"regulation_rfr",1993,"RI"
"regulation_sedition_law",1938,"RI"
"regulation_utility_jurisdictio",1912,"RI"
"regulations_lemonla",1984,"RI"
"regulations_state_debt_limitati",1842,"RI"
"renewenergy",2004,"RI"
"renewport",2004,"RI"
"repsodomy",1998,"RI"
"residentiallandlordandtenantact1972",1986,"RI"
"restaurantbanstate",2005,"RI"
"restruct",1996,"RI"
"retstate",1936,"RI"
"rico",1979,"RI"
"rightsoftheterminallyillact1985",1991,"RI"
"roadshwy",1902,"RI"
"rps_yearadopted",2004,"RI"
"savingplan",1992,"RI"
"sdce",2006,"RI"
"securitiesact1956",1987,"RI"
"shield",1971,"RI"
"smokeban",2005,"RI"
"snrpresc",1985,"RI"
"soexorder",1985,"RI"
"soil",1943,"RI"
"solaw",1995,"RI"
"sonofsam",1983,"RI"
"sonsam",1983,"RI"
"sprinsch",1843,"RI"
"st_wd_tran",1979,"RI"
"stalking",1992,"RI"
"stateptr",1925,"RI"
"statrapage",1979,"RI"
"statrape",1978,"RI"
"stplnb",1935,"RI"
"sundayban",1998,"RI"
"surpluslinesinsurancemulti_statecompliancecompact",2011,"RI"
"syringe",2000,"RI"
"taxcom",1912,"RI"
"teacelm",1932,"RI"
"teacsec",1932,"RI"
"telgrareg",1847,"RI"
"tels",1992,"RI"
"testamentaryadditionstotrustsact",1994,"RI"
"todsecurityregistrationact",1998,"RI"
"tradesecretsact",1986,"RI"
"transferstominorsact",1985,"RI"
"trap_hosp",2007,"RI"
"trap_lic",2007,"RI"
"u_record_sys",2001,"RI"
"uccarticle1generalprovisions2001",2007,"RI"
"uccarticle2aleases19871990",1991,"RI"
"uccarticle3negotiableinstruments1990",2000,"RI"
"uccarticle4aamendments2012",2013,"RI"
"uccarticle4afundstransfers1989",1991,"RI"
"uccarticle5lettersofcredit1995",2000,"RI"
"uccarticle6bulksales1989",2001,"RI"
"uccarticle7documentsoftitle2003",2006,"RI"
"uccarticle8investmentsecurities",1987,"RI"
"uccarticle8investmentsecurities1994",2000,"RI"
"uccarticle9amendments",1979,"RI"
"uccarticle9amendments2010",2011,"RI"
"uccarticle9securedtransactions1998",2000,"RI"
"unclaimedpropertyact19521981",1986,"RI"
"unionlimits",1992,"RI"
"urbrenen",1950,"RI"
"utreg",1839,"RI"
"veteransguardianshipact1942",1946,"RI"
"viccomp",1972,"RI"
"vicrtsamd",1986,"RI"
"victimnotif",1996,"RI"
"victimnotification",1996,"RI"
"victimrights",1986,"RI"
"voterid",2011,"RI"
"w_educ_mom_silentpermis",1977,"RI"
"w_envir_solar_taxcredit_loca",1980,"RI"
"w_envir_solar_taxcredit_stat",2001,"RI"
"w_environment_endangered_specie",1973,"RI"
"w_gayright_publi_accom_genderi",1995,"RI"
"w_gayrights_employment_discrimi",1995,"RI"
"w_guncontrl_bc_dealer_handgu",1959,"RI"
"w_guncontrl_bc_dealer_rifl",1990,"RI"
"w_guncontrol_waitingperio",1990,"RI"
"w_race_disc_public_accommodatio",1885,"RI"
"welfagy",1869,"RI"
"witnessint",1980,"RI"
"witnessintimidation",1980,"RI"
"workcom",1912,"RI"
"worksitebanstate",2005,"RI"
"zerotol",1995,"RI"
"zerotoleranceapis",1996,"RI"
"zerotolerancelaw",1991,"RI"
"aborparc",1990,"SC"
"aborpreroe",1970,"SC"
"abortion_consent_1992_201",1995,"SC"
"abortion_partial_birt",1997,"SC"
"abortion_reform_prero",1970,"SC"
"acctlic",1915,"SC"
"adawork",1956,"SC"
"adc",1937,"SC"
"adultguardianshipandprotectiveproceedingsjurisdictionact",2010,"SC"
"afdc_u",1985,"SC"
"aging",1986,"SC"
"agreementondetainers",1962,"SC"
"agreementonqualificationsofeducationalpersonnel",1962,"SC"
"aidperm",1950,"SC"
"airpol",1960,"SC"
"alcbevcon",1942,"SC"
"alctreat",1957,"SC"
"allpass_seatbelt",1989,"SC"
"amber",2002,"SC"
"anatomicalgift1968",1970,"SC"
"anatomicalgiftact2006",2009,"SC"
"anim_cruel_felonfirs",2000,"SC"
"animcruel",2000,"SC"
"antibully",2006,"SC"
"antistalk",1992,"SC"
"anyactnot",1996,"SC"
"anyid2",1972,"SC"
"anyphotoid2",2011,"SC"
"apology",2006,"SC"
"arbitrationact1956",1978,"SC"
"archlic",1917,"SC"
"athleteagentsact",2004,"SC"
"attendanceofoutofstatewitnesses",1948,"SC"
"ausbalsys",1950,"SC"
"autism",2007,"SC"
"autoreg",1906,"SC"
"bangag",1998,"SC"
"beaulic",1933,"SC"
"blind",1937,"SC"
"boehmke_snrpres",2000,"SC"
"boh",1878,"SC"
"breastfeed",2005,"SC"
"budgstd",1919,"SC"
"buildingcode",1986,"SC"
"candlim",2006,"SC"
"cappun",1974,"SC"
"ccreceipt",2008,"SC"
"cctheft",1980,"SC"
"cent",2001,"SC"
"chartersch",1996,"SC"
"childabu",1965,"SC"
"childabuse",1965,"SC"
"childcustodyjurisdictionandenforcementact",1981,"SC"
"childlab",1915,"SC"
"childpornography",1987,"SC"
"childrest",1983,"SC"
"childseat",1983,"SC"
"chirolic",1934,"SC"
"cigtax",1923,"SC"
"citzon",1924,"SC"
"civildefenseanddisastercompact",1962,"SC"
"collegesavings",2002,"SC"
"compactforeducation",1966,"SC"
"compactonadoptionandmedicalassistance",1990,"SC"
"compactonmentalhealth",1959,"SC"
"compactonplacementofchildren",1981,"SC"
"compcrime",1984,"SC"
"compsch",1915,"SC"
"comsrv12",1983,"SC"
"conacchwy",1956,"SC"
"conservationeasementact",1991,"SC"
"consumercreditcode",1974,"SC"
"controlledsubstancesact",1971,"SC"
"corporateeff_yearadopted",2006,"SC"
"corporlimits",1992,"SC"
"correct",1970,"SC"
"cpban",1987,"SC"
"creditcardtheft",1980,"SC"
"crimeviccomp",1982,"SC"
"deathpen",1974,"SC"
"debtlim",1868,"SC"
"declaratoryjudgmentsact",1948,"SC"
"denlic",1875,"SC"
"deployedparentscustodyandvisitationact",2015,"SC"
"determinationofdeathact",1984,"SC"
"dev_s1",1988,"SC"
"dev_s10",1988,"SC"
"dev_s2",1996,"SC"
"dev_s8",1996,"SC"
"dev_s9",1996,"SC"
"dirprim",1915,"SC"
"discrenot",1996,"SC"
"dnafelon",2004,"SC"
"driverlicensecompact",1987,"SC"
"drugtest",1997,"SC"
"dual_enroll",2005,"SC"
"dui",2003,"SC"
"education",1970,"SC"
"education_teacher_cert_elementa",1953,"SC"
"education_teacher_cert_h",1921,"SC"
"edutv",1962,"SC"
"electronictransactionsact",2004,"SC"
"emcont_avail",1997,"SC"
"emergencymanagementassistancecompact",1996,"SC"
"eminentscholar",1997,"SC"
"enforcementofforeignjudgmentsact",1993,"SC"
"englic",1922,"SC"
"engonly",1987,"SC"
"enterzone",1987,"SC"
"environment_air_pollution_contr",1965,"SC"
"environment_electronic_wast",2010,"SC"
"ewaste",2010,"SC"
"expsta",1888,"SC"
"fairtrade",1937,"SC"
"famcap",1995,"SC"
"famlim",1992,"SC"
"fetaldispos",1996,"SC"
"fetalhomic",2006,"SC"
"fiduciaryaccesstodigitalassetsactrevised2015",2016,"SC"
"filmtaxcredit",2004,"SC"
"fish",1878,"SC"
"forest",1927,"SC"
"fundslife",1988,"SC"
"fundslifehea",1994,"SC"
"furlough",1980,"SC"
"furprog",1980,"SC"
"gagrule",2004,"SC"
"gambling_lottery_adoptio",2001,"SC"
"gastax",1922,"SC"
"gaymarban",1996,"SC"
"gayrights_ban_sodom",1962,"SC"
"gdl",1998,"SC"
"genderrights_nofault_divorc",1979,"SC"
"governance_reform",1995,"SC"
"grandvist",1981,"SC"
"guncontrol_licenses_dealer",1965,"SC"
"guncontrol_opencarr",1996,"SC"
"guncontrol_satnightspecial_ba",1974,"SC"
"harass",2001,"SC"
"hazing",1987,"SC"
"health",1988,"SC"
"healthcarecompact",2012,"SC"
"helmetlaw_17",1980,"SC"
"helmetlaw_pass",1980,"SC"
"higissue",1994,"SC"
"higrenew",1991,"SC"
"hiport",1991,"SC"
"hiprecon",1991,"SC"
"hmomod1",1988,"SC"
"hmomod2",1995,"SC"
"homerul",1899,"SC"
"hostliability",1998,"SC"
"hsexit",1984,"SC"
"humantraffic",2006,"SC"
"hwyagen",1917,"SC"
"idas",2000,"SC"
"ide",1997,"SC"
"identitytheft",2000,"SC"
"idtheft",2000,"SC"
"imitcontsub",1962,"SC"
"immigration_english_languag",1987,"SC"
"inctax",1922,"SC"
"indlimit",1992,"SC"
"infanthear",2000,"SC"
"infconsent",1993,"SC"
"ins_stateexch",2012,"SC"
"insandefref",1984,"SC"
"insanity",1984,"SC"
"insprivate",2012,"SC"
"inspublic",2010,"SC"
"interreg",1998,"SC"
"interstatecompactforadultoffendersupervision",2002,"SC"
"interstatecompactforjuveniles",1970,"SC"
"interstatecompactoneducationalopportunityformilitarychildren",2008,"SC"
"interstatecorrectionscompact",1962,"SC"
"interstatedepositionsanddiscoveryact",2010,"SC"
"interstateenforcementofdomesticviolenceprotectionordersact",2007,"SC"
"interstatefamilysupportact19921996",1994,"SC"
"interstatefamilysupportact2001",2007,"SC"
"interstatefamilysupportactamendments2008",2015,"SC"
"interstateinsuranceproductregulationcompact",2009,"SC"
"jucoen",1935,"SC"
"juvct",1923,"SC"
"keg_reg",2008,"SC"
"kinship",2000,"SC"
"labor_age_discriminatio",1979,"SC"
"labor_right_to_wor",1955,"SC"
"labor_state_ada_antidiscri",1983,"SC"
"labor_state_retirement_syste",1945,"SC"
"laborag",1909,"SC"
"landsalespractices",1968,"SC"
"legresea",1954,"SC"
"libext",1929,"SC"
"licenseplate",2008,"SC"
"licenses_accountant",1915,"SC"
"lien",1997,"SC"
"limitedpartnership1976",1984,"SC"
"livingwill",1986,"SC"
"mailreg",1988,"SC"
"manaccess",1996,"SC"
"managementofinstitutionalfundsact",1990,"SC"
"mandnot",1999,"SC"
"medianot",1999,"SC"
"medicaid_stateadoptio",1968,"SC"
"medmar",1980,"SC"
"meganslaw",1994,"SC"
"merit",1936,"SC"
"meritaid",1998,"SC"
"meritstateadmin",1998,"SC"
"miglab",1954,"SC"
"militaryandoverseasvotersact",2015,"SC"
"mlda21",1986,"SC"
"mntlhlth",1959,"SC"
"motorhelm",1967,"SC"
"motorvoter",1992,"SC"
"mprisdm",1983,"SC"
"multistatelotteryagreement",2002,"SC"
"nationalcrimepreventionandprivacycompact",2000,"SC"
"nationalguardmutualassistancecounter_drugactivitiescompact",1995,"SC"
"neighnot",1996,"SC"
"newbornheartscreen",2013,"SC"
"norealid",2007,"SC"
"nrmlsch",1895,"SC"
"nrslic",1919,"SC"
"oldagea",1937,"SC"
"opencont",1997,"SC"
"painmanagement",1999,"SC"
"paperterror",1997,"SC"
"parconsent",1985,"SC"
"parksys",1927,"SC"
"parolesup",1948,"SC"
"partitionofheirspropertyact",2016,"SC"
"pbf",1996,"SC"
"perforfun",1996,"SC"
"personaltax_yearadopted",2006,"SC"
"pestcomp",1972,"SC"
"pharmlic",1876,"SC"
"physreq",1985,"SC"
"pldvpag",1945,"SC"
"powerofattorney",2016,"SC"
"pre20wk",1997,"SC"
"preconvictdays",1980,"SC"
"prepaid",1997,"SC"
"prepaytut",1997,"SC"
"preventionofandremediesforhumantrafficking",2015,"SC"
"primaryenforce_all",2006,"SC"
"primaryenforce_minor",2002,"SC"
"principalandincomeact2000",2001,"SC"
"principalandincomeamendments2008",2012,"SC"
"prob",1941,"SC"
"probatecode",1986,"SC"
"prudentinvestoract",2001,"SC"
"prudentmanagementofinstitutionalfundsact",2008,"SC"
"pubaccess",1996,"SC"
"pubbrefeed",2005,"SC"
"pubhouen",1934,"SC"
"r_d_tax_credit",2001,"SC"
"rapeshield",1977,"SC"
"realpropertyelectronicrecordingact",2008,"SC"
"recipsup",1954,"SC"
"refuseserv",1985,"SC"
"regreq",1994,"SC"
"regulation_boehmke_grandvis",1981,"SC"
"regulation_boehmke_livingwil",1986,"SC"
"regulation_boehmke_shiel",1993,"SC"
"regulation_forced_sterlization",1945,"SC"
"regulation_homerul",1899,"SC"
"regulation_mandatory_car_insura",1974,"SC"
"regulation_mandatory_seatbelt",1989,"SC"
"regulation_motorcycle_helmet",1967,"SC"
"regulation_pain_suffering_limit",2005,"SC"
"regulation_rent_contro",1985,"SC"
"regulation_rfr",1999,"SC"
"regulation_utility_jurisdictio",1922,"SC"
"regulations_lemonla",1989,"SC"
"regulations_state_debt_limitati",1868,"SC"
"renewenergy",2014,"SC"
"repsodomy",2003,"SC"
"requireanyid2",1972,"SC"
"residentiallandlordandtenantact1972",1986,"SC"
"retailtheft",1978,"SC"
"retainag",1965,"SC"
"retstate",1945,"SC"
"right2work",1954,"SC"
"roadshwy",1917,"SC"
"sals",1954,"SC"
"savingplan",1997,"SC"
"securitiesact",2005,"SC"
"sexreginfo",1994,"SC"
"shield",1993,"SC"
"shoplift",1978,"SC"
"snrpresc",2000,"SC"
"soil",1937,"SC"
"sonofsam",1980,"SC"
"sonsam",1980,"SC"
"southeasternforestfireprotectioncompact",1954,"SC"
"southerndairycompact",1998,"SC"
"southerngrowthpoliciescompact",1973,"SC"
"southernregionaleducationcompact",1948,"SC"
"sprinsch",1868,"SC"
"st_wd_tran",1995,"SC"
"stalkdef",2001,"SC"
"stalking",1992,"SC"
"standground",2006,"SC"
"stateptr",1930,"SC"
"statutoryruleagainstperpetuities",1987,"SC"
"stplnb",1938,"SC"
"strikes",1995,"SC"
"sundayban",1998,"SC"
"taxcom",1915,"SC"
"teacelm",1953,"SC"
"teacsec",1921,"SC"
"telgrareg",1854,"SC"
"tels",1980,"SC"
"terrorfund",2002,"SC"
"threestrikes",1995,"SC"
"timelim",1995,"SC"
"todsecurityregistrationact",1998,"SC"
"tradesecretsact",1992,"SC"
"trap",1996,"SC"
"trap_hosp",1995,"SC"
"trap_lic",1995,"SC"
"trustcode",2005,"SC"
"tu_decent",2003,"SC"
"u_record_sys",1993,"SC"
"uccarticle1generalprovisions2001",2014,"SC"
"uccarticle2aleases19871990",2001,"SC"
"uccarticle3negotiableinstruments1990",2008,"SC"
"uccarticle3negotiableinstrumentsandarticle4bankdeposits2002",2008,"SC"
"uccarticle4aamendments2012",2013,"SC"
"uccarticle4afundstransfers1989",1996,"SC"
"uccarticle5lettersofcredit1995",2001,"SC"
"uccarticle6bulksales1989",2001,"SC"
"uccarticle7documentsoftitle2003",2014,"SC"
"uccarticle8investmentsecurities",1991,"SC"
"uccarticle8investmentsecurities1994",2001,"SC"
"uccarticle9amendments",2002,"SC"
"uccarticle9amendments2010",2013,"SC"
"uccarticle9securedtransactions1998",1988,"SC"
"ultrasound",1996,"SC"
"unclaimedpropertyact19521981",1988,"SC"
"unionlimits",1992,"SC"
"urbrenen",1946,"SC"
"utreg",1878,"SC"
"viccomp",1982,"SC"
"vicrtsamd",1996,"SC"
"victimnotif",1984,"SC"
"victimnotification",1984,"SC"
"victimrights",1996,"SC"
"voterid",1950,"SC"
"w_educ_mom_silentmandator",1995,"SC"
"w_envir_solar_taxcredit_stat",2006,"SC"
"w_environment_endangered_specie",1974,"SC"
"waiting",2003,"SC"
"welfagy",1915,"SC"
"witnessint",1980,"SC"
"witnessintimidation",1980,"SC"
"wk20via",1974,"SC"
"wmd",2002,"SC"
"workcom",1935,"SC"
"writreq",1996,"SC"
"zerotol",1998,"SC"
"zerotoleranceapis",1998,"SC"
"zerotolerancelaw",1998,"SC"
"aborparn",1998,"SD"
"abortion_consent_1973_199",1980,"SD"
"abortion_consent_1992_201",1992,"SD"
"abortion_partial_birt",1997,"SD"
"absvot",2003,"SD"
"acctlic",1917,"SD"
"adc",1940,"SD"
"adcom",1939,"SD"
"adultguardianshipandprotectiveproceedingsjurisdictionact",2011,"SD"
"aging",1990,"SD"
"agreementondetainers",1972,"SD"
"agreementonqualificationsofeducationalpersonnel",1969,"SD"
"aidperm",1951,"SD"
"airpol",1970,"SD"
"alcbevcon",1939,"SD"
"alcoholismandintoxicationtreatment",1974,"SD"
"amber",2003,"SD"
"anatomicalgift1968",1970,"SD"
"anatomicalgiftact2006",2007,"SD"
"antibully",2012,"SD"
"antistalk",1992,"SD"
"anyid2",2003,"SD"
"anyphotoid2",2003,"SD"
"apology",2005,"SD"
"arbitrationact1956",1971,"SD"
"archlic",1925,"SD"
"athleteagentsact",2006,"SD"
"attendanceofoutofstatewitnesses",1937,"SD"
"ausbalsys",1891,"SD"
"autoreg",1905,"SD"
"autosaf",1965,"SD"
"banfaninc",1999,"SD"
"bangag",1999,"SD"
"beaulic",1927,"SD"
"blind",1938,"SD"
"boh",1895,"SD"
"breastfeed",2002,"SD"
"budgstd",1917,"SD"
"buildingcode",1978,"SD"
"candlim",2008,"SD"
"cappun",1979,"SD"
"casinoleg",1989,"SD"
"cctheft",1977,"SD"
"childabductionprevention",2007,"SD"
"childabu",1964,"SD"
"childabuse",1964,"SD"
"childcustodyjurisdictionandenforcementact",1978,"SD"
"childlab",1913,"SD"
"childpornography",1978,"SD"
"childrest",1984,"SD"
"childseat",1984,"SD"
"chirolic",1921,"SD"
"cigtax",1923,"SD"
"citzon",1927,"SD"
"collegesavings",2002,"SD"
"commercialcasino",1989,"SD"
"compactonmentalhealth",1959,"SD"
"compactonplacementofchildren",1974,"SD"
"compcrime",1982,"SD"
"compsch",1883,"SD"
"conacchwy",1941,"SD"
"concealedcarry",1986,"SD"
"conservationeasementact",1984,"SD"
"consgsoil",1941,"SD"
"controlledsubstancesact",1971,"SD"
"corporlimits",1994,"SD"
"correct",1990,"SD"
"cpban",1978,"SD"
"credfreez",2006,"SD"
"creditcardtheft",1977,"SD"
"crimeviccomp",1991,"SD"
"cyberstalk",2001,"SD"
"deaf",1890,"SD"
"deathpen",1979,"SD"
"debtlim",1889,"SD"
"declaratoryjudgmentsact",1925,"SD"
"denlic",1901,"SD"
"deployedparentscustodyandvisitationact",2014,"SD"
"determinationofdeathact",1990,"SD"
"dirdem",1898,"SD"
"dirprim",1905,"SD"
"disclaimerofpropertyinterestsact1973",1995,"SD"
"divisionofincomefortaxpurposes",1976,"SD"
"dnafelon",2003,"SD"
"driverlicensecompact",1986,"SD"
"drugs_boehmke_statrapag",1989,"SD"
"drugs_marijuana_decriminalizati",1977,"SD"
"drugs_smoking_ban_restaurant",2011,"SD"
"drugs_smoking_ban_workplace",2002,"SD"
"dual_enroll",1990,"SD"
"dui",2002,"SD"
"dwireform",2002,"SD"
"education",1990,"SD"
"edutv",1966,"SD"
"electronictransactionsact",2000,"SD"
"emergencymanagementassistancecompact",1996,"SD"
"enforcementofforeignjudgmentsact",1975,"SD"
"englic",1925,"SD"
"engonly",1995,"SD"
"environment_state_nepa",1974,"SD"
"environmentalcovenantsact",2005,"SD"
"equalpay",1966,"SD"
