policy_id,adopted_year,state,state_name,long,lat,adoption_case
restaurantbanstate,2007,AZ,Arizona,-112.0738,33.4483,1
restruct,1998,AZ,Arizona,-112.0738,33.4483,1
retailtheft,2000,AZ,Arizona,-112.0738,33.4483,1
retstate,1953,AZ,Arizona,-112.0738,33.4483,1
rico,1978,AZ,Arizona,-112.0738,33.4483,1
right2work,1946,AZ,Arizona,-112.0738,33.4483,1
rightdie,1987,AZ,Arizona,-112.0738,33.4483,1
roadshwy,1909,AZ,Arizona,-112.0738,33.4483,1
rps_yearadopted,2006,AZ,Arizona,-112.0738,33.4483,1
sals,1965,AZ,Arizona,-112.0738,33.4483,1
savingplan,1997,AZ,Arizona,-112.0738,33.4483,1
sexselect,2011,AZ,Arizona,-112.0738,33.4483,1
shield,1937,AZ,Arizona,-112.0738,33.4483,1
shoplift,2000,AZ,Arizona,-112.0738,33.4483,1
simultaneousdeathact,1994,AZ,Arizona,-112.0738,33.4483,1
slains,1927,AZ,Arizona,-112.0738,33.4483,1
smokeban,2007,AZ,Arizona,-112.0738,33.4483,1
snrpresc,2001,AZ,Arizona,-112.0738,33.4483,1
soexorder,2003,AZ,Arizona,-112.0738,33.4483,1
soil,1941,AZ,Arizona,-112.0738,33.4483,1
sonofsam,1978,AZ,Arizona,-112.0738,33.4483,1
sonsam,1978,AZ,Arizona,-112.0738,33.4483,1
southwesternlow_levelradioactivewastedisposalcompact,1984,AZ,Arizona,-112.0738,33.4483,1
sprinsch,1870,AZ,Arizona,-112.0738,33.4483,1
st_wd_tran,1996,AZ,Arizona,-112.0738,33.4483,1
stalkdef,1998,AZ,Arizona,-112.0738,33.4483,1
stalking,1998,AZ,Arizona,-112.0738,33.4483,1
standground,2006,AZ,Arizona,-112.0738,33.4483,1
stateptr,1931,AZ,Arizona,-112.0738,33.4483,1
statrapage,1993,AZ,Arizona,-112.0738,33.4483,1
statrape,1993,AZ,Arizona,-112.0738,33.4483,1
statutoryruleagainstperpetuities,1994,AZ,Arizona,-112.0738,33.4483,1
taxcom,1912,AZ,Arizona,-112.0738,33.4483,1
teacelm,1936,AZ,Arizona,-112.0738,33.4483,1
teacsec,1921,AZ,Arizona,-112.0738,33.4483,1
tels,1978,AZ,Arizona,-112.0738,33.4483,1
termlim,1992,AZ,Arizona,-112.0738,33.4483,1
terrorfund,2002,AZ,Arizona,-112.0738,33.4483,1
testamentaryadditionstotrustsact,1994,AZ,Arizona,-112.0738,33.4483,1
timelim,1994,AZ,Arizona,-112.0738,33.4483,1
todsecurityregistrationact,1994,AZ,Arizona,-112.0738,33.4483,1
tradesecretsact,1990,AZ,Arizona,-112.0738,33.4483,1
transferstominorsact,1988,AZ,Arizona,-112.0738,33.4483,1
transport,1987,AZ,Arizona,-112.0738,33.4483,1
trap,1999,AZ,Arizona,-112.0738,33.4483,1
trap_lic,1999,AZ,Arizona,-112.0738,33.4483,1
trustcode,2003,AZ,Arizona,-112.0738,33.4483,1
trusteespowersact1964,1984,AZ,Arizona,-112.0738,33.4483,1
truthsent,1994,AZ,Arizona,-112.0738,33.4483,1
u_record_sys,1998,AZ,Arizona,-112.0738,33.4483,1
uccarticle1generalprovisions2001,2006,AZ,Arizona,-112.0738,33.4483,1
uccarticle2aleases19871990,1992,AZ,Arizona,-112.0738,33.4483,1
uccarticle3negotiableinstruments1990,1993,AZ,Arizona,-112.0738,33.4483,1
uccarticle4aamendments2012,2013,AZ,Arizona,-112.0738,33.4483,1
uccarticle4afundstransfers1989,1991,AZ,Arizona,-112.0738,33.4483,1
uccarticle5lettersofcredit1995,1996,AZ,Arizona,-112.0738,33.4483,1
uccarticle6bulksales1989,2004,AZ,Arizona,-112.0738,33.4483,1
uccarticle6revise,1992,AZ,Arizona,-112.0738,33.4483,1
uccarticle7documentsoftitle2003,2006,AZ,Arizona,-112.0738,33.4483,1
uccarticle8investmentsecurities,1990,AZ,Arizona,-112.0738,33.4483,1
uccarticle8investmentsecurities1994,1995,AZ,Arizona,-112.0738,33.4483,1
uccarticle9amendments,2001,AZ,Arizona,-112.0738,33.4483,1
uccarticle9amendments2010,2014,AZ,Arizona,-112.0738,33.4483,1
uccarticle9securedtransactions1998,1975,AZ,Arizona,-112.0738,33.4483,1
ultrasound,1999,AZ,Arizona,-112.0738,33.4483,1
unclaimedpropertyact,2000,AZ,Arizona,-112.0738,33.4483,1
unclaimedpropertyact19521981,1983,AZ,Arizona,-112.0738,33.4483,1
uniformunclaimedpropertyact,2001,AZ,Arizona,-112.0738,33.4483,1
unionlimits,1992,AZ,Arizona,-112.0738,33.4483,1
universalhealthcare,1993,AZ,Arizona,-112.0738,33.4483,1
uppercoloradoriverbasincompact,1949,AZ,Arizona,-112.0738,33.4483,1
utreg,1910,AZ,Arizona,-112.0738,33.4483,1
vicrtsamd,1990,AZ,Arizona,-112.0738,33.4483,1
victimnotif,1996,AZ,Arizona,-112.0738,33.4483,1
victimnotification,1996,AZ,Arizona,-112.0738,33.4483,1
victimrights,1990,AZ,Arizona,-112.0738,33.4483,1
voterid,2004,AZ,Arizona,-112.0738,33.4483,1
w_abortion_parental_notice_1983,1983,AZ,Arizona,-112.0738,33.4483,1
w_educ_mom_silentpermis,1999,AZ,Arizona,-112.0738,33.4483,1
w_envir_solar_taxcredit_stat,1995,AZ,Arizona,-112.0738,33.4483,1
waiting,2009,AZ,Arizona,-112.0738,33.4483,1
welfagy,1912,AZ,Arizona,-112.0738,33.4483,1
westerncorrectionscompact,1970,AZ,Arizona,-112.0738,33.4483,1
westerninterstateenergycompact,1969,AZ,Arizona,-112.0738,33.4483,1
westernregionaleducationcompact,1953,AZ,Arizona,-112.0738,33.4483,1
wildlifeviolatorcompact,1990,AZ,Arizona,-112.0738,33.4483,1
witnessint,1977,AZ,Arizona,-112.0738,33.4483,1
witnessintimidation,1977,AZ,Arizona,-112.0738,33.4483,1
wk20via,2012,AZ,Arizona,-112.0738,33.4483,1
wmd,2002,AZ,Arizona,-112.0738,33.4483,1
workcom,1912,AZ,Arizona,-112.0738,33.4483,1
worksitebanstate,2007,AZ,Arizona,-112.0738,33.4483,1
zerotol,1990,AZ,Arizona,-112.0738,33.4483,1
zerotoleranceapis,1985,AZ,Arizona,-112.0738,33.4483,1
zerotolerancelaw,1985,AZ,Arizona,-112.0738,33.4483,1
aborpreroe,1967,CA,California,-121.4871,38.5737,1
abortion_medicai,1981,CA,California,-121.4871,38.5737,1
abortion_reform_prero,1967,CA,California,-121.4871,38.5737,1
absvot,1978,CA,California,-121.4871,38.5737,1
acctlic,1901,CA,California,-121.4871,38.5737,1
adawork,1953,CA,California,-121.4871,38.5737,1
adc,1936,CA,California,-121.4871,38.5737,1
adultguardianshipandprotectiveproceedingsjurisdictionact,2014,CA,California,-121.4871,38.5737,1
advertban,1993,CA,California,-121.4871,38.5737,1
afdc_u,1963,CA,California,-121.4871,38.5737,1
aging,1989,CA,California,-121.4871,38.5737,1
agreementondetainers,1963,CA,California,-121.4871,38.5737,1
agreementonqualificationsofeducationalpersonnel,1977,CA,California,-121.4871,38.5737,1
aidperm,1957,CA,California,-121.4871,38.5737,1
airpol,1959,CA,California,-121.4871,38.5737,1
alcbevcon,1935,CA,California,-121.4871,38.5737,1
alctreat,1954,CA,California,-121.4871,38.5737,1
allpass_seatbelt,1986,CA,California,-121.4871,38.5737,1
amber,2002,CA,California,-121.4871,38.5737,1
anatomicalgiftact1987,1989,CA,California,-121.4871,38.5737,1
anatomicalgiftact2006,2008,CA,California,-121.4871,38.5737,1
anim_cruel_felonfirs,1988,CA,California,-121.4871,38.5737,1
animcruel,1988,CA,California,-121.4871,38.5737,1
antiage,1961,CA,California,-121.4871,38.5737,1
antibully,2003,CA,California,-121.4871,38.5737,1
antishack,2005,CA,California,-121.4871,38.5737,1
antistalk,1990,CA,California,-121.4871,38.5737,1
apology,2000,CA,California,-121.4871,38.5737,1
archlic,1901,CA,California,-121.4871,38.5737,1
arts,1964,CA,California,-121.4871,38.5737,1
attendanceofoutofstatewitnesses,1937,CA,California,-121.4871,38.5737,1
ausbalsys,1891,CA,California,-121.4871,38.5737,1
autism,2011,CA,California,-121.4871,38.5737,1
autoreg,1905,CA,California,-121.4871,38.5737,1
autosaf,1965,CA,California,-121.4871,38.5737,1
banfaninc,1996,CA,California,-121.4871,38.5737,1
bangag,1996,CA,California,-121.4871,38.5737,1
barbanstate,1998,CA,California,-121.4871,38.5737,1
beaulic,1927,CA,California,-121.4871,38.5737,1
bikehelmet,1993,CA,California,-121.4871,38.5737,1
bldstds_yearadopted,2005,CA,California,-121.4871,38.5737,1
blind,1936,CA,California,-121.4871,38.5737,1
boehmke_snrpres,1999,CA,California,-121.4871,38.5737,1
boh,1870,CA,California,-121.4871,38.5737,1
bootcamp,1993,CA,California,-121.4871,38.5737,1
bottle,1986,CA,California,-121.4871,38.5737,1
bradycamp,1991,CA,California,-121.4871,38.5737,1
breastdensity,2012,CA,California,-121.4871,38.5737,1
breastfeed,1997,CA,California,-121.4871,38.5737,1
broadcom,1997,CA,California,-121.4871,38.5737,1
budgstd,1911,CA,California,-121.4871,38.5737,1
buildingcode,1978,CA,California,-121.4871,38.5737,1
cappun,1974,CA,California,-121.4871,38.5737,1
ccreceipt,1999,CA,California,-121.4871,38.5737,1
cctheft,1967,CA,California,-121.4871,38.5737,1
chartersch,1992,CA,California,-121.4871,38.5737,1
childabu,1963,CA,California,-121.4871,38.5737,1
childabuse,1963,CA,California,-121.4871,38.5737,1
childcustodyjurisdictionandenforcementact,1974,CA,California,-121.4871,38.5737,1
childlab,1909,CA,California,-121.4871,38.5737,1
childpornography,1981,CA,California,-121.4871,38.5737,1
childrest,1982,CA,California,-121.4871,38.5737,1
childseat,1982,CA,California,-121.4871,38.5737,1
chirolic,1922,CA,California,-121.4871,38.5737,1
cigtax,1959,CA,California,-121.4871,38.5737,1
citzon,1917,CA,California,-121.4871,38.5737,1
civildefenseanddisastercompact,1977,CA,California,-121.4871,38.5737,1
civinjaut,1999,CA,California,-121.4871,38.5737,1
clinic_access,1990,CA,California,-121.4871,38.5737,1
colcanscr,1992,CA,California,-121.4871,38.5737,1
collegesavings,1997,CA,California,-121.4871,38.5737,1
coloradorivercompact,1922,CA,California,-121.4871,38.5737,1
comage,1952,CA,California,-121.4871,38.5737,1
compactforeducation,1966,CA,California,-121.4871,38.5737,1
compactonplacementofchildren,1974,CA,California,-121.4871,38.5737,1
compcrime,1987,CA,California,-121.4871,38.5737,1
compsch,1874,CA,California,-121.4871,38.5737,1
comsrv12,1986,CA,California,-121.4871,38.5737,1
conacchwy,1939,CA,California,-121.4871,38.5737,1
consgsoil,1940,CA,California,-121.4871,38.5737,1
const_protect,1981,CA,California,-121.4871,38.5737,1
continsurance,1999,CA,California,-121.4871,38.5737,1
contr_eq,1999,CA,California,-121.4871,38.5737,1
contrains,1999,CA,California,-121.4871,38.5737,1
controlledsubstancesact,1973,CA,California,-121.4871,38.5737,1
corporlimits,1992,CA,California,-121.4871,38.5737,1
cpban,1981,CA,California,-121.4871,38.5737,1
credfreez,2001,CA,California,-121.4871,38.5737,1
crimeviccomp,1965,CA,California,-121.4871,38.5737,1
crtadm,1960,CA,California,-121.4871,38.5737,1
cyberstalk,1998,CA,California,-121.4871,38.5737,1
damagereduce,1986,CA,California,-121.4871,38.5737,1
damremov,1992,CA,California,-121.4871,38.5737,1
deaf,1860,CA,California,-121.4871,38.5737,1
deathpen,1977,CA,California,-121.4871,38.5737,1
debtlim,1849,CA,California,-121.4871,38.5737,1
denlic,1885,CA,California,-121.4871,38.5737,1
determinationofdeathact,1982,CA,California,-121.4871,38.5737,1
dev_s3,2008,CA,California,-121.4871,38.5737,1
dirdem,1911,CA,California,-121.4871,38.5737,1
dirprim,1909,CA,California,-121.4871,38.5737,1
divisionofincomefortaxpurposes,1967,CA,California,-121.4871,38.5737,1
dnaforexon,2000,CA,California,-121.4871,38.5737,1
driverlicensecompact,1963,CA,California,-121.4871,38.5737,1
drugs_boehmke_statrapag,1993,CA,California,-121.4871,38.5737,1
drugs_boehmke_zeroto,1987,CA,California,-121.4871,38.5737,1
drugs_marijuana_decriminalizati,1976,CA,California,-121.4871,38.5737,1
drugs_medical_marijuan,1996,CA,California,-121.4871,38.5737,1
drugs_smoking_ban_restaurant,1998,CA,California,-121.4871,38.5737,1
dual_enroll,1976,CA,California,-121.4871,38.5737,1
dui,1989,CA,California,-121.4871,38.5737,1
dui08,1990,CA,California,-121.4871,38.5737,1
durablepowerofattorney,1982,CA,California,-121.4871,38.5737,1
dwireform,1989,CA,California,-121.4871,38.5737,1
earlvot,1998,CA,California,-121.4871,38.5737,1
econdev,1992,CA,California,-121.4871,38.5737,1
education,1985,CA,California,-121.4871,38.5737,1
education_corporal_punishment_b,1986,CA,California,-121.4871,38.5737,1
education_teacher_cert_elementa,1930,CA,California,-121.4871,38.5737,1
education_teacher_cert_h,1905,CA,California,-121.4871,38.5737,1
edutv,1961,CA,California,-121.4871,38.5737,1
elecdereg,1996,CA,California,-121.4871,38.5737,1
electroniclegalmaterialact,2012,CA,California,-121.4871,38.5737,1
electronictransactionsact,1999,CA,California,-121.4871,38.5737,1
emcont_avail,2002,CA,California,-121.4871,38.5737,1
emergencymanagementassistancecompact,2014,CA,California,-121.4871,38.5737,1
englic,1929,CA,California,-121.4871,38.5737,1
engonly,1986,CA,California,-121.4871,38.5737,1
enterzone,1986,CA,California,-121.4871,38.5737,1
environment_air_pollution_contr,1947,CA,California,-121.4871,38.5737,1
environment_bottlebil,1987,CA,California,-121.4871,38.5737,1
environment_ca_car_emissions_st,2003,CA,California,-121.4871,38.5737,1
environment_electronic_wast,2002,CA,California,-121.4871,38.5737,1
environment_ghg_ca,2007,CA,California,-121.4871,38.5737,1
environment_publicbenefit_fund,1996,CA,California,-121.4871,38.5737,1
environment_state_nepa,1970,CA,California,-121.4871,38.5737,1
equalpay,1949,CA,California,-121.4871,38.5737,1
ewaste,2003,CA,California,-121.4871,38.5737,1
expsta,1888,CA,California,-121.4871,38.5737,1
facsimilesignaturesofpublicofficials,1959,CA,California,-121.4871,38.5737,1
fairemp,1959,CA,California,-121.4871,38.5737,1
fairtrade,1931,CA,California,-121.4871,38.5737,1
famcap,1994,CA,California,-121.4871,38.5737,1
famlim,1992,CA,California,-121.4871,38.5737,1
federallienregistrationact,1968,CA,California,-121.4871,38.5737,1
fetaldispos,1984,CA,California,-121.4871,38.5737,1
fetalhomic,1970,CA,California,-121.4871,38.5737,1
fhpriv,1963,CA,California,-121.4871,38.5737,1
fhpub,1959,CA,California,-121.4871,38.5737,1
fhurb,1959,CA,California,-121.4871,38.5737,1
filmtaxcredit,2009,CA,California,-121.4871,38.5737,1
fish,1870,CA,California,-121.4871,38.5737,1
foca,2002,CA,California,-121.4871,38.5737,1
foreign_countrymoneyjudgmentsrecognitionact,2007,CA,California,-121.4871,38.5737,1
foreignmoneyclaimsact,1992,CA,California,-121.4871,38.5737,1
foreignmoneyjudgmentsrecognitionact,1968,CA,California,-121.4871,38.5737,1
forest,1885,CA,California,-121.4871,38.5737,1
fraudulenttransferact1984,1986,CA,California,-121.4871,38.5737,1
funds_avail,1990,CA,California,-121.4871,38.5737,1
fundslife,1978,CA,California,-121.4871,38.5737,1
fundslifehea,1988,CA,California,-121.4871,38.5737,1
gambling_lottery_adoptio,1984,CA,California,-121.4871,38.5737,1
gap,2005,CA,California,-121.4871,38.5737,1
gastax,1923,CA,California,-121.4871,38.5737,1
gay_employment_discrim_genderi,2003,CA,California,-121.4871,38.5737,1
gayhate,1991,CA,California,-121.4871,38.5737,1
gaymarban,2000,CA,California,-121.4871,38.5737,1
gayrights_ban_sodom,1962,CA,California,-121.4871,38.5737,1
gayrights_civilunion,2003,CA,California,-121.4871,38.5737,1
gayrights_hatecrime,1999,CA,California,-121.4871,38.5737,1
gdl,1997,CA,California,-121.4871,38.5737,1
gender_disc_laws_post196,1970,CA,California,-121.4871,38.5737,1
genderrights_era_ratificatio,1973,CA,California,-121.4871,38.5737,1
genderrights_gender_equal_pa,1949,CA,California,-121.4871,38.5737,1
genderrights_nofault_divorc,1970,CA,California,-121.4871,38.5737,1
genderrights_state_era,1971,CA,California,-121.4871,38.5737,1
gilaw,2003,CA,California,-121.4871,38.5737,1
goodsam911,2012,CA,California,-121.4871,38.5737,1
grandvist,1983,CA,California,-121.4871,38.5737,1
guncontrl_bc_private_rifl,1990,CA,California,-121.4871,38.5737,1
guncontrl_waitperiod_handgu,1954,CA,California,-121.4871,38.5737,1
guncontrol_assaultweapon_ba,1989,CA,California,-121.4871,38.5737,1
guncontrol_licenses_dealer,1953,CA,California,-121.4871,38.5737,1
guncontrol_satnightspecial_ba,1999,CA,California,-121.4871,38.5737,1
hatecrime,1978,CA,California,-121.4871,38.5737,1
hatecrimes,1978,CA,California,-121.4871,38.5737,1
hazing,1988,CA,California,-121.4871,38.5737,1
helmetlaw_17,2006,CA,California,-121.4871,38.5737,1
helmetlaw_learn,2006,CA,California,-121.4871,38.5737,1
helmetlaw_pass,2006,CA,California,-121.4871,38.5737,1
higissue,1992,CA,California,-121.4871,38.5737,1
higrenew,1992,CA,California,-121.4871,38.5737,1
hiport,1992,CA,California,-121.4871,38.5737,1
hiprecon,1992,CA,California,-121.4871,38.5737,1
homerul,1879,CA,California,-121.4871,38.5737,1
hsexit,1999,CA,California,-121.4871,38.5737,1
humantraffic,2005,CA,California,-121.4871,38.5737,1
humrel,1959,CA,California,-121.4871,38.5737,1
hwyagen,1911,CA,California,-121.4871,38.5737,1
identitytheft,1997,CA,California,-121.4871,38.5737,1
idtheft,1997,CA,California,-121.4871,38.5737,1
imcontsub,1995,CA,California,-121.4871,38.5737,1
imitcontsub,1995,CA,California,-121.4871,38.5737,1
immigration_english_languag,1986,CA,California,-121.4871,38.5737,1
inctax,1935,CA,California,-121.4871,38.5737,1
indgaming,1990,CA,California,-121.4871,38.5737,1
indlimit,1994,CA,California,-121.4871,38.5737,1
infanthear,1998,CA,California,-121.4871,38.5737,1
infconsent,1991,CA,California,-121.4871,38.5737,1
infertility,1989,CA,California,-121.4871,38.5737,1
initiative,1911,CA,California,-121.4871,38.5737,1
insandefref,1982,CA,California,-121.4871,38.5737,1
insanity,1982,CA,California,-121.4871,38.5737,1
inst_tu_und,2002,CA,California,-121.4871,38.5737,1
intbar,1927,CA,California,-121.4871,38.5737,1
interstatecompactforadultoffendersupervision,2000,CA,California,-121.4871,38.5737,1
interstatecompactforjuveniles,1955,CA,California,-121.4871,38.5737,1
interstatecompactoneducationalopportunityformilitarychildren,2008,CA,California,-121.4871,38.5737,1
interstatecompactonlicensureofparticipantsinhorseracingwithpari_mutuelwagering,2001,CA,California,-121.4871,38.5737,1
interstatecompacttoconserveoilandgas,1974,CA,California,-121.4871,38.5737,1
interstatecorrectionscompact,1961,CA,California,-121.4871,38.5737,1
interstatedepositionsanddiscoveryact,2009,CA,California,-121.4871,38.5737,1
interstateenforcementofdomesticviolenceprotectionordersact,2002,CA,California,-121.4871,38.5737,1
interstatefamilysupportact19921996,1997,CA,California,-121.4871,38.5737,1
interstatefamilysupportact2001,2002,CA,California,-121.4871,38.5737,1
interstatefamilysupportactamendments2008,2016,CA,California,-121.4871,38.5737,1
jucoen,1907,CA,California,-121.4871,38.5737,1
juvct,1903,CA,California,-121.4871,38.5737,1
juvisup,1955,CA,California,-121.4871,38.5737,1
keg_reg,1994,CA,California,-121.4871,38.5737,1
kegreg,1994,CA,California,-121.4871,38.5737,1
kidhelmet,1994,CA,California,-121.4871,38.5737,1
kinship,1998,CA,California,-121.4871,38.5737,1
labor_age_discriminatio,1961,CA,California,-121.4871,38.5737,1
labor_collective_bargaining_sta,1992,CA,California,-121.4871,38.5737,1
labor_collective_bargaining_tea,1977,CA,California,-121.4871,38.5737,1
labor_minwage_abovefe,1977,CA,California,-121.4871,38.5737,1
labor_prevailing_wage_la,1931,CA,California,-121.4871,38.5737,1
labor_state_ada_antidiscri,1973,CA,California,-121.4871,38.5737,1
labor_state_disability_insuranc,1945,CA,California,-121.4871,38.5737,1
labor_state_retirement_syste,1935,CA,California,-121.4871,38.5737,1
laborag,1883,CA,California,-121.4871,38.5737,1
legpre,1941,CA,California,-121.4871,38.5737,1
legresea,1904,CA,California,-121.4871,38.5737,1
lemon,1982,CA,California,-121.4871,38.5737,1
libext,1903,CA,California,-121.4871,38.5737,1
licenses_accountant,1901,CA,California,-121.4871,38.5737,1
lien,1998,CA,California,-121.4871,38.5737,1
limitedliabilitycompany2006lastamended2013,2012,CA,California,-121.4871,38.5737,1
limitedpartnershipact2001lastamended2013,2006,CA,California,-121.4871,38.5737,1
livingwill,1976,CA,California,-121.4871,38.5737,1
lott,1984,CA,California,-121.4871,38.5737,1
mailreg,1976,CA,California,-121.4871,38.5737,1
managementofinstitutionalfundsact,1991,CA,California,-121.4871,38.5737,1
manclin,2000,CA,California,-121.4871,38.5737,1
medicaid_stateadoptio,1966,CA,California,-121.4871,38.5737,1
medmar,1996,CA,California,-121.4871,38.5737,1
meganslaw,1997,CA,California,-121.4871,38.5737,1
merit,1913,CA,California,-121.4871,38.5737,1
methpre,1999,CA,California,-121.4871,38.5737,1
militaryandoverseasvotersact,2012,CA,California,-121.4871,38.5737,1
minfine,1982,CA,California,-121.4871,38.5737,1
minwage,1923,CA,California,-121.4871,38.5737,1
mlda21,1933,CA,California,-121.4871,38.5737,1
mothersaid,1913,CA,California,-121.4871,38.5737,1
mothpen,1913,CA,California,-121.4871,38.5737,1
motorhelm,1985,CA,California,-121.4871,38.5737,1
motorvoter,1995,CA,California,-121.4871,38.5737,1
mprisdm,2003,CA,California,-121.4871,38.5737,1
msas,1996,CA,California,-121.4871,38.5737,1
naticurric,2002,CA,California,-121.4871,38.5737,1
nationalpopularvoteinterstatecompact,2011,CA,California,-121.4871,38.5737,1
netmeter,1995,CA,California,-121.4871,38.5737,1
netmeter_yearadopted,1995,CA,California,-121.4871,38.5737,1
newbornheartscreen,2012,CA,California,-121.4871,38.5737,1
nrmlsch,1862,CA,California,-121.4871,38.5737,1
nrslic,1905,CA,California,-121.4871,38.5737,1
offwmh,1994,CA,California,-121.4871,38.5737,1
oldagea,1936,CA,California,-121.4871,38.5737,1
opencont,1980,CA,California,-121.4871,38.5737,1
pacificmarinefisheriescompact,1947,CA,California,-121.4871,38.5737,1
painmanagement,1994,CA,California,-121.4871,38.5737,1
paperterror,1998,CA,California,-121.4871,38.5737,1
parentageact1973,1976,CA,California,-121.4871,38.5737,1
parksys,1927,CA,California,-121.4871,38.5737,1
parolesup,1937,CA,California,-121.4871,38.5737,1
partnershipact1997lastamended2013,1996,CA,California,-121.4871,38.5737,1
pdrugmon,1940,CA,California,-121.4871,38.5737,1
perforfun,1998,CA,California,-121.4871,38.5737,1
pestcomp,1969,CA,California,-121.4871,38.5737,1
pharmlic,1891,CA,California,-121.4871,38.5737,1
physreq,1991,CA,California,-121.4871,38.5737,1
pldvpag,1947,CA,California,-121.4871,38.5737,1
postdna,2000,CA,California,-121.4871,38.5737,1
postvia,2002,CA,California,-121.4871,38.5737,1
preconvictdays,1990,CA,California,-121.4871,38.5737,1
premaritalagreementact,1986,CA,California,-121.4871,38.5737,1
primaryenforce_all,1993,CA,California,-121.4871,38.5737,1
primseat,1993,CA,California,-121.4871,38.5737,1
principalandincomeact1962,1968,CA,California,-121.4871,38.5737,1
principalandincomeact2000,1999,CA,California,-121.4871,38.5737,1
principalandincomeamendments2008,2009,CA,California,-121.4871,38.5737,1
prkagcit,1927,CA,California,-121.4871,38.5737,1
prob,1933,CA,California,-121.4871,38.5737,1
prudentinvestoract,1995,CA,California,-121.4871,38.5737,1
prudentmanagementofinstitutionalfundsact,2009,CA,California,-121.4871,38.5737,1
pubbenefits_yearadopted,1996,CA,California,-121.4871,38.5737,1
pubbrefeed,1997,CA,California,-121.4871,38.5737,1
pubcamfun,1983,CA,California,-121.4871,38.5737,1
pubhouen,1938,CA,California,-121.4871,38.5737,1
r_d_tax_credit,1987,CA,California,-121.4871,38.5737,1
